-0.0008801343807128742 0.0 0.0 -0.0008831770745615715
-0.0017596132162290188 0.0 0.0 -0.0017643773257386842
-0.002638434386363196 0.0 0.0 -0.002643604615078083
-0.00351659579123452 0.0 0.0 -0.0035208628077935704
-0.004394095351177734 0.0 0.0 -0.004396155772641461
-0.005270931006651806 0.0 0.0 -0.005269487381794702
-0.006147100718152192 0.0 0.0 -0.006140861510721574
-0.00702260246611954 0.0 0.0 -0.007010282038061831
-0.007897434250850929 0.0 0.0 -0.00787775284550621
-0.00877159409240955 0.0 0.0 -0.00874327781767627
-0.009645080030534416 0.0 0.0 -0.009606860842003425
-0.010517890124550797 0.0 0.0 -0.010468505808612815
-0.011390022453280083 0.0 0.0 -0.011328216610203659
-0.012261475114950012 0.0 0.0 -0.012185997141934687
-0.013132246227103565 0.0 0.0 -0.013041851301306664
-0.014002333926510034 0.0 0.0 -0.013895782988049298
-0.01487173636907431 0.0 0.0 -0.014747796104007109
-0.015740451729746512 0.0 0.0 -0.015597894553026233
-0.01660847820243247 0.0 0.0 -0.016446082240843346
-0.017475813999902685 0.0 0.0 -0.017292363074974254
-0.018342457353703195 0.0 0.0 -0.018136740964604436
-0.019208406514064448 0.0 0.0 -0.01897921982047978
-0.02007365974981204 0.0 0.0 -0.019819803554799054
-0.020938215348276293 0.0 0.0 -0.020658496081106273
-0.021802071615201476 0.0 0.0 -0.02149530131418413
-0.022665226874657354 0.0 0.0 -0.02233022316995026
-0.023527679468947668 0.0 0.0 -0.023163265565351174
-0.024389427758521046 0.0 0.0 -0.023994432418259846
-0.025250470121880315 0.0 0.0 -0.024823727647372628
-0.026110804955494515 0.0 0.0 -0.025651155172108763
-0.026970430673706327 0.0 0.0 -0.026476718912507618
-0.027829345708644752 0.0 0.0 -0.027300422789130842
-0.028687548510134497 0.0 0.0 -0.028122270722962618
-0.02954503754560616 0.0 0.0 -0.028942266635311405
-0.03040181130000756 0.0 0.0 -0.02976041444771328
-0.03125786827571356 0.0 0.0 -0.0305767180818353
-0.032113206992437075 0.0 0.0 -0.03139118145938051
-0.0329678259871401 0.0 0.0 -0.0322038085019929
-0.033821723813943924 0.0 0.0 -0.03301460313116406
-0.0346748990440413 0.0 0.0 -0.03382356926814097
-0.03552735026560589 0.0 0.0 -0.034630710833832824
-0.036379076083705254 0.0 0.0 -0.03543603174872114
-0.03723007512021082 0.0 0.0 -0.03623953593276896
-0.038080346013709986 0.0 0.0 -0.03704122730533179
-0.03892988741941774 0.0 0.0 -0.037841109785068994
-0.03977869800908769 0.0 0.0 -0.03863918728985595
-0.040626776470924934 0.0 0.0 -0.03943546373669793
-0.04147412150949723 0.0 0.0 -0.04022994304164322
-0.04232073184564748 0.0 0.0 -0.04102262911969858
-0.04316660621640569 0.0 0.0 -0.04181352588474466
-0.044011743374901977 0.0 0.0 -0.042602637249452846
-0.04485614209027838 0.0 0.0 -0.043389967125202364
-0.04569980114760235 0.0 0.0 -0.044175519421998356
-0.04654271934777855 0.0 0.0 -0.04495929804839064
-0.047384895507463394 0.0 0.0 -0.045741306911394504
-0.04822632845897692 0.0 0.0 -0.04652154991640983
-0.049067017050216474 0.0 0.0 -0.04730003096714325
-0.04990696014457122 0.0 0.0 -0.04807675396553087
-0.05074615662083465 0.0 0.0 -0.048851722811659865
-0.05158460537311878 0.0 0.0 -0.049624941403693064
-0.05242230531076883 0.0 0.0 -0.050396413637793756
-0.053259255358276934 0.0 0.0 -0.051166143408050195
-0.05409545445519641 0.0 0.0 -0.05193413460640188
-0.054930901556057496 0.0 0.0 -0.0527003911225672
-0.055765595630280884 0.0 0.0 -0.05346491684396982
-0.05659953566209382 0.0 0.0 -0.05422771565566814
-0.057432720650444156 0.0 0.0 -0.05498879144028305
-0.05826514960891747 0.0 0.0 -0.05574814807792963
-0.05909682156565086 0.0 0.0 -0.05650578944614593
-0.05992773556325097 0.0 0.0 -0.0572617194198264
-0.06075789065870764 0.0 0.0 -0.05801594187115139
-0.061587285923312036 0.0 0.0 -0.05876846066952207
-0.06241592044257249 0.0 0.0 -0.0595192796814938
-0.06324379331613127 0.0 0.0 -0.06026840277070877
-0.06407090365768134 0.0 0.0 -0.061015833797833034
-0.06489725059488406 0.0 0.0 -0.061761576620491136
-0.06572283326928617 0.0 0.0 -0.0625056350932029
-0.06654765083623733 0.0 0.0 -0.06324801306732024
-0.06737170246480825 0.0 0.0 -0.0639887143909655
-0.06819498733770918 0.0 0.0 -0.06472774290896964
-0.06901750465120686 0.0 0.0 -0.06546510246281154
-0.06983925361504459 0.0 0.0 -0.06620079689055809
-0.07066023345236046 0.0 0.0 -0.06693483002680471
-0.07148044339960621 0.0 0.0 -0.067667205702617
-0.0722998827064666 0.0 0.0 -0.06839792774547174
-0.07311855063577918 0.0 0.0 -0.06912699997920077
-0.07393644646345375 0.0 0.0 -0.06985442622393355
-0.07475356947839282 0.0 0.0 -0.07058021029604156
-0.07556991898241112 0.0 0.0 -0.07130435600808248
-0.07638549429015738 0.0 0.0 -0.07202686716874611
-0.07720029472903343 0.0 0.0 -0.07274774758279977
-0.07801431963911701 0.0 0.0 -0.07346700105103532
-0.07882756837308158 0.0 0.0 -0.0741846313702161
-0.07964004029611918 0.0 0.0 -0.07490064233302526
-0.08045173478586086 0.0 0.0 -0.0756150377280139
-0.08126265123230017 0.0 0.0 -0.07632782133955028
-0.0820727890377143 0.0 0.0 -0.07703899694776956
-0.08288214761658724 0.0 0.0 -0.07774856832852439
-0.083690726395533 0.0 0.0 -0.07845653925333637
-0.08449852481321812 0.0 0.0 -0.07916291348934659
-0.0853055423202851 0.0 0.0 -0.07986769479926845
-0.08611177837927679 0.0 0.0 -0.08057088694134122
-0.08691723246455911 0.0 0.0 -0.0812724936692818
-0.08772190406224652 0.0 0.0 -0.08197251873224086
-0.08852579267012602 0.0 0.0 -0.08267096587475575
-0.08932889779758132 0.0 0.0 -0.08336783883670644
-0.09013121896551922 0.0 0.0 -0.08406314135327171
-0.09093275570629343 0.0 0.0 -0.08475687715488478
-0.09173350756363113 0.0 0.0 -0.08544904996719077
-0.09253347409255852 0.0 0.0 -0.08613966351100392
-0.09333265485932737 0.0 0.0 -0.08682872150226642
-0.09413104944134046 0.0 0.0 -0.08751622765200585
-0.0949286574270795 0.0 0.0 -0.0882021856662957
-0.09572547841603125 0.0 0.0 -0.08888659924621457
-0.0965215120186152 0.0 0.0 -0.08956947208780594
-0.09731675785611109 0.0 0.0 -0.09025080788204035
-0.0981112155605867 0.0 0.0 -0.09093061031477588
-0.09890488477482551 0.0 0.0 -0.09160888306672026
-0.09969776515225647 0.0 0.0 -0.09228562981339344
-0.10048985635688089 0.0 0.0 -0.09296085422509097
-0.10128115806320284 0.0 0.0 -0.09363455996684704
-0.10207166995615778 0.0 0.0 -0.09430675069839885
-0.10286139173104235 0.0 0.0 -0.09497743007415103
-0.10365032309344371 0.0 0.0 -0.09564660174314102
-0.10443846375917076 0.0 0.0 -0.09631426934900447
-0.10522581345418339 0.0 0.0 -0.09698043652994162
