# Results for "element" with Id # 130326 for search config "initial" at position: x0: 2.65; y0: 1.15; z0: 0
# time HEIGHT VELOCITY_X VELOCITY_Y VELOCITY_Z
0.003666841412107936 1e-06 0.0 0.0 0.0
0.007333682824215872 1.0000000000537599e-06 5.700312736588035e-29 -3.177526010577134e-28 0.0
0.010885830737507566 1.000000000136672e-06 6.387351573924155e-29 -7.8376951293571395e-28 0.0
0.014122157757109694 1.00000000023218e-06 6.774462842994965e-29 -1.4802102658556253e-27 0.0
0.016819698628685466 1.0000000003241504e-06 6.784118550042434e-29 -2.3201165559283315e-27 0.0
0.019281928100757656 1.0000000004168056e-06 6.659353940714822e-29 -3.329333875400445e-27 0.0
0.021581788062517548 1.0000000005101673e-06 6.476804973577908e-29 -4.5047550685159496e-27 0.0
0.023766083148510097 1.0000000006043393e-06 6.253332507269896e-29 -5.8458144218872726e-27 0.0
0.02586423083599242 1.0000000006992485e-06 6.001251346688986e-29 -7.352475207189563e-27 0.0
0.027881138003858198 1.0000000007941323e-06 5.726172791483047e-29 -9.012457786174094e-27 0.0
0.029842788395418835 1.000000000889445e-06 5.417494336791087e-29 -1.0833982480966704e-26 0.0
0.031771600260576786 1.0000000009856964e-06 5.094324280806225e-29 -1.283028629777362e-26 0.0
0.03368462585322092 1.00000000108328e-06 4.7450004537175396e-29 -1.5017034184590245e-26 0.0
0.035550118459030555 1.0000000011801305e-06 4.3778079906700343e-29 -1.7351885101044546e-26 0.0
0.03737930022012952 1.0000000012763981e-06 3.9809190893205895e-29 -1.983887932201514e-26 0.0
0.03918812336532036 1.000000001372556e-06 3.5690209225007916e-29 -2.2493639118659492e-26 0.0
0.040990894386391925 1.0000000014690488e-06 3.136116145751386e-29 -2.5334697575395496e-26 0.0
0.04279945575376549 1.0000000015662204e-06 2.6716503826160145e-29 -2.8382214518172825e-26 0.0
0.044618847471022786 1.000000001664063e-06 2.1853856577670073e-29 -3.1648632964162574e-26 0.0
0.04640191584774642 1.0000000017597859e-06 1.6943031033449095e-29 -3.5045124960781407e-26 0.0
0.04816335862532056 1.0000000018539575e-06 1.184057478069891e-29 -3.8590472542292965e-26 0.0
0.04991508064746077 1.0000000019467692e-06 6.620361716682098e-30 -4.2302657559013116e-26 0.0
0.05166633615533688 1.0000000020383214e-06 1.2139845757171963e-30 -4.619813946697812e-26 0.0
0.053424098741209694 1.0000000021287028e-06 -4.354598062922514e-30 -5.029123501651993e-26 0.0
0.05519263044772744 1.0000000022178592e-06 -1.0047313701454079e-29 -5.4591877017314e-26 0.0
0.056973597358588146 1.0000000023055904e-06 -1.5974811520035596e-29 -5.910456546357167e-26 0.0
0.05876720091908901 1.0000000023916142e-06 -2.2007160245884376e-29 -6.382964895798452e-26 0.0
0.06051639670583767 1.0000000024730238e-06 -2.800661788184851e-29 -6.860812652316882e-26 0.0
0.06223793495949657 1.000000002550534e-06 -3.40087227806076e-29 -7.347087942631861e-26 0.0
0.06394444173226052 1.0000000026246059e-06 -4.0006952574673975e-29 -7.844299451583041e-26 0.0
0.06564327711082348 1.0000000026954218e-06 -4.585094355256426e-29 -8.353802193020498e-26 0.0
0.0673407930704119 1.0000000027630854e-06 -5.175258138077334e-29 -8.87688465362626e-26 0.0
0.06901243537327831 1.0000000028265224e-06 -5.762418508740511e-29 -9.405060886760287e-26 0.0
0.07065898107136993 1.000000002885751e-06 -6.338530249649079e-29 -9.937483765383773e-26 0.0
0.07229109483542397 1.000000002941127e-06 -6.912126237761867e-29 -1.047658697876651e-25 0.0
0.07391707911934452 1.000000002992861e-06 -7.474127082154775e-29 -1.1024317786236827e-25 0.0
0.07554203185497835 1.0000000030410113e-06 -8.026358723721024e-29 -1.158173535581353e-25 0.0
0.07716853797837708 1.0000000030855339e-06 -8.570503262648115e-29 -1.2149107713389518e-25 0.0
0.07879801165047937 1.0000000031263408e-06 -9.099540031304777e-29 -1.2726317858615273e-25 0.0
0.08043122915296716 1.0000000031633226e-06 -9.630598500151662e-29 -1.3313064712232204e-25 0.0
0.0820683107089917 1.000000003196358e-06 -1.0142903296151316e-28 -1.3908728528835317e-25 0.0
0.0837087005164856 1.000000003225318e-06 -1.0642205014628256e-28 -1.4512439165445596e-25 0.0
0.08535158631335009 1.0000000032500836e-06 -1.1123241995804926e-28 -1.5123230368886698e-25 0.0
0.0869964336284396 1.000000003270554e-06 -1.1593169563633306e-28 -1.5740121327085341e-25 0.0
0.08864292126755681 1.0000000032866439e-06 -1.2037234989375778e-28 -1.6362300283809002e-25 0.0
0.09029075425320537 1.0000000032982774e-06 -1.2462845623772573e-28 -1.6988841983917988e-25 0.0
0.09193984084374174 1.0000000033053925e-06 -1.2868773140476143e-28 -1.7618933237188484e-25 0.0
0.09359025994893246 1.0000000033079338e-06 -1.325709860800016e-28 -1.8251813323470589e-25 0.0
0.0952421629040483 1.0000000033058535e-06 -1.3603015150914941e-28 -1.8886715072454133e-25 0.0
0.09689580308911766 1.0000000032991088e-06 -1.3929883287715791e-28 -1.9522901600114165e-25 0.0
0.09855159201338366 1.0000000032876603e-06 -1.4229406523307686e-28 -2.0159688269479907e-25 0.0
