# Results for "element" with Id # 90028 for search config "initial" at position: x0: 2.65; y0: -0.6; z0: 0
# time HEIGHT VELOCITY_X VELOCITY_Y VELOCITY_Z
0.003666841412107936 9.999999999999997e-07 0.0 0.0 0.0
0.007333682824215872 9.999999999999997e-07 -7.436501609365547e-32 -2.3099730603558195e-32 0.0
0.010725189487878251 1.0000000000000002e-06 -3.3415180389785306e-32 -4.1685803094726714e-32 0.0
0.013631738718282872 1.0000000000000004e-06 -1.6992051189396606e-32 -8.346463672031983e-32 0.0
0.01622386332124695 1.0000000000000006e-06 -9.243490202597332e-33 -4.584859812599306e-32 0.0
0.018570208045768484 1.0000000000000008e-06 -5.913703746244552e-32 -6.297673039894208e-32 0.0
0.020787602623213757 1.0000000000000006e-06 2.338724259553232e-33 -3.991344439462964e-32 0.0
0.022911399870281457 1.0000000000000006e-06 -1.948918589133694e-33 -9.610257626949319e-32 0.0
0.024966870944036962 1.0000000000000006e-06 -2.8525484920900273e-33 -2.794081161391784e-32 0.0
0.026964033147816993 1.0000000000000006e-06 -1.2664903229805624e-32 -3.7151137673236374e-32 0.0
0.02892469358057573 1.0000000000000006e-06 4.411379768715872e-33 -2.4990743443194867e-32 0.0
0.030868691023759956 1.0000000000000008e-06 9.029677889598618e-33 -2.9148019739875367e-32 0.0
0.032739707525734955 1.000000000000001e-06 -3.249325917036357e-32 -6.803847416757973e-32 0.0
0.034555816643557176 1.000000000000001e-06 -6.796702815865098e-32 -6.154721741056209e-32 0.0
0.03633756272342398 1.0000000000000012e-06 -1.3272007155168669e-32 -6.105675209730496e-32 0.0
0.038098867326554 1.0000000000000014e-06 8.048293227530911e-33 -5.534624804331556e-32 0.0
0.03986298776757636 1.0000000000000014e-06 5.5841622486272394e-33 1.573065220051513e-32 0.0
0.04164509261728475 1.0000000000000016e-06 -2.5864630913986677e-32 -7.411008497062535e-32 0.0
0.043449454807517954 1.0000000000000019e-06 -3.975445842339474e-33 -5.090963051934697e-32 0.0
0.045279320000414194 1.0000000000000019e-06 -3.906191328829097e-32 -4.5174456633088457e-32 0.0
0.04705537422585381 1.0000000000000016e-06 -7.014991293538022e-33 -5.267604215233196e-32 0.0
0.04879941326679386 1.0000000000000016e-06 -4.753742590410081e-32 -4.1162672168658033e-32 0.0
0.05053109302861721 1.0000000000000014e-06 -2.7371080450106524e-32 2.2846559666920567e-32 0.0
0.05226250605016497 1.0000000000000016e-06 -3.365752322335749e-32 -3.818981499572557e-32 0.0
0.05400659131538148 1.0000000000000016e-06 -3.780583614570381e-32 -5.639646189384018e-32 0.0
0.05577063647161754 1.0000000000000016e-06 -1.4748477613286865e-32 -7.255531198881404e-32 0.0
0.05754481264600546 1.0000000000000019e-06 -4.680912579522525e-32 -7.51291605303591e-32 0.0
0.05931842416435261 1.0000000000000019e-06 2.2178725321956598e-33 -5.619558633364462e-32 0.0
0.0610357699617977 1.0000000000000019e-06 -1.560540115335291e-32 -6.198066395289835e-32 0.0
0.06271641021399149 1.0000000000000019e-06 -1.4278459299673833e-32 -7.903532115487855e-32 0.0
0.06437408228923525 1.0000000000000016e-06 -4.526433710686333e-32 -6.686466014082844e-32 0.0
0.06602491001710295 1.0000000000000014e-06 -2.658431853238176e-32 1.5165192380095439e-32 0.0
0.06766280564783542 1.0000000000000014e-06 -3.31300957305258e-32 2.254904747165563e-32 0.0
0.06931291376335626 1.0000000000000014e-06 -1.0844196169887424e-32 4.1041260824426935e-32 0.0
0.0709232829295087 1.0000000000000016e-06 -2.5061277449837124e-32 -7.342294239918304e-32 0.0
0.07250850794322247 1.0000000000000016e-06 -2.4451193719408004e-32 -6.441545928331299e-32 0.0
0.07408453250310386 1.0000000000000016e-06 -1.8970862235169683e-33 -5.983293504579724e-32 0.0
0.07566563069160988 1.0000000000000019e-06 -4.081196808874028e-32 -5.035553504353847e-32 0.0
0.0772554986996376 1.000000000000002e-06 -2.999304438628044e-32 -9.814486470306032e-33 0.0
0.07886135527341495 1.000000000000002e-06 -3.563623388254061e-32 -1.6557979604499703e-32 0.0
0.0804821129541281 1.0000000000000023e-06 -2.2813293024855098e-32 -9.433641654759424e-32 0.0
0.08211534883140498 1.0000000000000027e-06 -2.0592270968926682e-32 -4.4111498101135667e-32 0.0
0.08376214448183068 1.000000000000003e-06 -3.392414711317924e-32 -5.05007637513319e-32 0.0
0.0854171014355534 1.000000000000003e-06 -2.0172942225896434e-32 -5.947100838879994e-32 0.0
0.08707642469997377 1.000000000000003e-06 -5.38945200358314e-32 -4.364295845854177e-32 0.0
0.0887375037619138 1.0000000000000031e-06 -4.2560856735293666e-32 -4.0226119863093427e-32 0.0
0.09039961239251561 1.0000000000000033e-06 -1.661003426612418e-32 -9.301812084917991e-33 0.0
0.09206229925575321 1.0000000000000033e-06 -4.0901524373423983e-32 9.494507985862817e-33 0.0
0.09372435764165474 1.0000000000000031e-06 -1.240435440886139e-32 -1.3093750677111952e-32 0.0
0.09538557845737367 1.0000000000000031e-06 -3.8235389639452753e-32 -3.667487760841857e-32 0.0
0.09704599001138495 1.0000000000000033e-06 1.2324374352434659e-33 -6.618514334344918e-33 0.0
0.09870622113893547 1.0000000000000033e-06 -1.265883859679722e-32 5.7508591239418625e-33 0.0
0.10036844849345322 1.0000000000000031e-06 -6.033801400900427e-33 -1.9932847208548074e-32 0.0
0.10203329395068911 1.0000000000000031e-06 -4.397122240153368e-32 -5.04821491118387e-32 0.0
0.10370146167895035 1.0000000000000031e-06 -2.2489758894855564e-32 -4.758655629174785e-32 0.0
0.10537372442052119 1.0000000000000031e-06 -4.3716230860461157e-32 -1.4842268044407656e-32 0.0
0.10705083550221471 1.0000000000000033e-06 -6.346048734260194e-32 -3.4565352678891123e-32 0.0
0.10873345728185653 1.0000000000000033e-06 -3.104513665487207e-32 -5.812324775100158e-32 0.0
0.11042169401631853 1.0000000000000031e-06 -2.7936658104073345e-32 -3.92772931881359e-32 0.0
0.11211538806086117 1.0000000000000033e-06 -1.5857367430318297e-32 -1.7018609444041103e-32 0.0
0.11381399547102114 1.0000000000000033e-06 -3.844547826060866e-32 1.2669819441618106e-32 0.0
0.11551670110681363 1.0000000000000033e-06 -2.1951019012014827e-32 9.777179199645566e-33 0.0
0.11722261217832174 1.0000000000000033e-06 -3.7756939826443204e-32 -1.9051797114492073e-32 0.0
0.11893100642495048 1.0000000000000033e-06 8.75429593824234e-33 1.5745190021639638e-33 0.0
0.12064140792747875 1.0000000000000033e-06 8.233754689703788e-33 1.2860877583556785e-32 0.0
0.12235483561837182 1.0000000000000033e-06 -5.2639615876060396e-33 4.86614932754908e-33 0.0
0.12407168874591058 1.0000000000000033e-06 -1.8955641485157534e-32 -8.677955200432424e-33 0.0
0.1257923088709498 1.0000000000000031e-06 -1.3072194594526682e-32 -2.6414397288045125e-32 0.0
0.12751706479358957 1.000000000000003e-06 -4.7139953306393394e-32 -5.621976779688781e-32 0.0
0.12924633743908798 1.000000000000003e-06 -1.850465375793338e-32 -5.21409470607472e-32 0.0
0.13098059698215012 1.000000000000003e-06 -2.668676381136967e-32 -4.8521143529276085e-32 0.0
0.13271999947125193 1.000000000000003e-06 -5.540839687871604e-32 -5.576117418724228e-32 0.0
0.1344644641621454 1.000000000000003e-06 -1.2373734398356812e-32 -4.233341587329861e-32 0.0
0.13621363637693673 1.0000000000000031e-06 -2.190434479880655e-32 -4.4920082457205107e-32 0.0
0.13796679185609884 1.0000000000000031e-06 -5.616276092952527e-32 -4.182884573104681e-32 0.0
0.1397229291224429 1.0000000000000033e-06 -4.216540549771039e-32 -2.5666684489210043e-32 0.0
0.14148097065030804 1.0000000000000036e-06 -3.009018711057806e-32 -2.9872768599428193e-32 0.0
0.14323998433646543 1.0000000000000036e-06 -3.79388254565418e-32 -3.639873839332882e-32 0.0
0.1449993497001283 1.0000000000000036e-06 -1.7844718322658743e-32 -5.981268904986918e-32 0.0
0.14675886795443768 1.0000000000000036e-06 -3.7155829928361816e-32 -5.939020926654644e-32 0.0
0.148518787092657 1.0000000000000036e-06 -3.952551120761122e-32 -6.52154257787742e-32 0.0
0.15027980900804974 1.0000000000000036e-06 -4.982324353592886e-32 -6.277767910814312e-32 0.0
0.15204278921266523 1.0000000000000036e-06 -2.58612403071946e-32 -5.613044962848594e-32 0.0
0.1538084212120743 1.0000000000000036e-06 -3.789258158894422e-32 -2.655520162783683e-32 0.0
0.1555770910034846 1.0000000000000033e-06 -2.6271180533895685e-32 -5.037641998166407e-32 0.0
0.15734911755965333 1.0000000000000033e-06 -5.619492713777088e-32 -2.5724793174663644e-32 0.0
0.1591246465468955 1.0000000000000031e-06 -2.5915087345584507e-33 -2.3143028444920413e-32 0.0
0.16090354456380562 1.000000000000003e-06 -5.169539396489428e-32 -3.8485110127286305e-32 0.0
0.16268553324650015 1.000000000000003e-06 -2.2471194442067146e-32 -4.0738755554067186e-32 0.0
0.16446992214353093 1.0000000000000031e-06 -2.9669037959940615e-32 -4.7873533895444664e-32 0.0
0.16625642841354504 1.0000000000000031e-06 -2.5999340136905926e-32 -3.2175889470607546e-32 0.0
0.16803886628476455 1.000000000000003e-06 -2.2430977143607064e-32 -2.6831635018723673e-32 0.0
