# Results for "element" with Id # 130326 for search config "initial" at position: x0: 2.65; y0: 1.15; z0: 0
# time HEIGHT VELOCITY_X VELOCITY_Y VELOCITY_Z
0.003666841412107936 1e-06 0.0 0.0 0.0
0.007333682824215872 1e-06 -5.071481497727798e-41 -8.612493249426133e-32 0.0
0.010725189487878251 1.0000000000000002e-06 -3.2999517019662623e-41 9.22391163149787e-33 0.0
0.013631738718282872 1.0000000000000006e-06 2.907868887510776e-41 4.166477414724302e-32 0.0
0.01622386332124695 1.0000000000000006e-06 4.406259330810239e-41 6.0934982120751806e-33 0.0
0.018570208045768484 1.0000000000000008e-06 4.800901776471657e-41 -5.136005554088167e-32 0.0
0.020787602623213757 1.0000000000000006e-06 2.647845305037869e-41 -1.2542943541679766e-32 0.0
0.022911399870281457 1.0000000000000006e-06 5.915333025497342e-41 5.13605641465174e-32 0.0
0.024966870944036962 1.0000000000000006e-06 1.0789233327458865e-40 2.619024328402837e-32 0.0
0.026964033147816993 1.0000000000000006e-06 1.3059041856987926e-40 -1.0490961241975026e-32 0.0
0.02892469358057573 1.0000000000000006e-06 1.1455313886674953e-40 -2.3538607128438044e-32 0.0
0.030868691023759956 1.0000000000000008e-06 1.5161102346160263e-40 3.8672974827032e-32 0.0
0.032739707525734955 1.000000000000001e-06 1.856938178035078e-40 -4.039496172491443e-32 0.0
0.034555816643557176 1.000000000000001e-06 2.3150655462736966e-40 -2.887993817681389e-32 0.0
0.03633756272342398 1.0000000000000012e-06 2.343039869480807e-40 -9.100831663786277e-32 0.0
0.038098867326554 1.0000000000000014e-06 2.0975856652095e-40 -8.29221520532455e-32 0.0
0.03986298776757636 1.0000000000000014e-06 1.8036167342783143e-40 -8.312556523504324e-32 0.0
0.04164509261728475 1.0000000000000016e-06 1.4578359608308472e-40 -5.177411779863996e-32 0.0
0.043449454807517954 1.0000000000000019e-06 1.0860746103316446e-40 -5.771445288229927e-32 0.0
0.045279320000414194 1.0000000000000019e-06 2.996653673565546e-41 -5.325839745434615e-32 0.0
0.04705537422585381 1.0000000000000016e-06 -6.93198713123271e-41 -5.117521487373861e-32 0.0
0.04879941326679386 1.0000000000000016e-06 -1.84232449993345e-40 -5.566237936105787e-32 0.0
0.05053109302861721 1.0000000000000014e-06 -2.9363954507918497e-40 -4.487456750776821e-32 0.0
0.05226250605016497 1.0000000000000016e-06 -4.169570173662925e-40 -7.850787203330125e-32 0.0
0.05400659131538148 1.0000000000000016e-06 -5.651481547801528e-40 -4.475297980461885e-32 0.0
0.05577063647161754 1.0000000000000016e-06 -7.3223494802294346e-40 -5.132378595183327e-32 0.0
0.05754481264600546 1.0000000000000019e-06 -9.140780902042449e-40 -3.214057072888152e-32 0.0
0.05931842416435261 1.0000000000000019e-06 -1.0964818724564347e-39 -2.5688056611328024e-32 0.0
0.0610357699617977 1.0000000000000019e-06 -1.2816748551474737e-39 -4.895557960565205e-32 0.0
0.06271641021399149 1.0000000000000019e-06 -1.481248490901193e-39 -6.153424685635561e-32 0.0
0.06437408228923525 1.0000000000000016e-06 -1.690576023196134e-39 -8.380706683990098e-32 0.0
0.06602491001710295 1.0000000000000014e-06 -1.9003399633864506e-39 -5.083973407586697e-32 0.0
0.06766280564783542 1.0000000000000014e-06 -2.10845196294485e-39 -6.791155207228353e-32 0.0
0.06931291376335626 1.0000000000000014e-06 -2.330268671358845e-39 -6.663870596696611e-32 0.0
0.0709232829295087 1.0000000000000016e-06 -2.5565535840642817e-39 -5.719717257169461e-32 0.0
0.07250850794322247 1.0000000000000016e-06 -2.7792611209072708e-39 -8.532854275080718e-32 0.0
0.07408453250310386 1.0000000000000016e-06 -3.0032613092930936e-39 -9.756054852153302e-32 0.0
0.07566563069160988 1.0000000000000019e-06 -3.2316586170189244e-39 -3.599471545580066e-32 0.0
0.0772554986996376 1.000000000000002e-06 -3.438970890719189e-39 -6.834761356148529e-32 0.0
0.07886135527341495 1.000000000000002e-06 -3.6328863827649444e-39 -2.863447132206524e-32 0.0
0.0804821129541281 1.0000000000000023e-06 -3.832433742381182e-39 -3.654394589783692e-32 0.0
0.08211534883140498 1.0000000000000027e-06 -4.009883086832802e-39 -2.2000620344071044e-32 0.0
0.08376214448183068 1.000000000000003e-06 -4.215705893240441e-39 -2.4208144955207378e-32 0.0
0.0854171014355534 1.000000000000003e-06 -4.429968811005594e-39 -3.889767816411263e-32 0.0
0.08707642469997377 1.000000000000003e-06 -4.630753972144262e-39 -3.091892719139286e-32 0.0
0.0887375037619138 1.0000000000000031e-06 -4.8014159089895436e-39 -5.259659529323615e-32 0.0
0.09039961239251561 1.0000000000000033e-06 -4.944569220913272e-39 -4.1423299942274425e-32 0.0
0.09206229925575321 1.0000000000000033e-06 -5.065383931770402e-39 -1.0894405966965692e-32 0.0
0.09372435764165474 1.0000000000000031e-06 -5.179304325059834e-39 -2.354958593480556e-33 0.0
0.09538557845737367 1.0000000000000031e-06 -5.313735282941187e-39 -5.795264728603027e-32 0.0
0.09704599001138495 1.0000000000000033e-06 -5.4097058947302424e-39 -4.443846458748953e-33 0.0
0.09870622113893547 1.0000000000000033e-06 -5.447037736134865e-39 -1.50616417310573e-32 0.0
0.10036844849345322 1.0000000000000031e-06 -5.465726137852655e-39 4.828261763049769e-34 0.0
0.10203329395068911 1.0000000000000031e-06 -5.501596928872568e-39 -4.785159505833774e-32 0.0
0.10370146167895035 1.0000000000000031e-06 -5.547262667838269e-39 -3.88017531883421e-32 0.0
0.10537372442052119 1.0000000000000031e-06 -5.585775531561075e-39 -3.1186423547129015e-32 0.0
0.10705083550221471 1.0000000000000033e-06 -5.593720170440257e-39 -3.561786761875795e-32 0.0
0.10873345728185653 1.0000000000000033e-06 -5.580636900996791e-39 -3.4817700090746696e-32 0.0
0.11042169401631853 1.0000000000000031e-06 -5.585104932079632e-39 -2.209424322146579e-32 0.0
