# Results for "node" with Id # 47260 for search config "initial" at position: x0: 0.1683092; y0: 0.534138896; z0: -0
# time DISPLACEMENT_X DISPLACEMENT_Y DISPLACEMENT_Z VELOCITY_X VELOCITY_Y VELOCITY_Z ACCELERATION_X ACCELERATION_Y ACCELERATION_Z
4.29504979775 1.2461906029903937e-08 3.358874595560711e-08 2.7725719005199165e-13 4.2001785267036875e-05 0.00011320798693483154 9.344715754043888e-10 0.09345397268648536 0.25188777218959657 2.0791992656720623e-06
4.2956115955 1.7679965026237152e-08 4.388737183491099e-08 6.411546379209508e-13 -1.7145225277479945e-05 -5.890366179856247e-05 4.537490217745883e-10 -0.15496559229126408 -0.44592036339418245 -1.5894075035930283e-06
4.296173393249999 2.559550104985899e-08 3.259493719700036e-08 5.89565473737337e-13 3.736144656101408e-05 1.2285717050843854e-06 -6.268498247813829e-10 0.16001874351992781 0.24527431106321462 -2.0069805697119453e-06
4.296735190999999 3.5202376791562666e-08 3.530829700241459e-08 2.3310703261778884e-13 3.784506211423023e-06 1.5385600178799247e-05 -7.013731363919595e-10 -0.11471337853141222 -0.029819189254271412 3.359307732652777e-07
4.2972969887499985 3.683679124264443e-08 3.5883788398097456e-08 2.524597482952922e-13 -1.3047894882695718e-06 -1.2699389983711795e-05 7.019477921502953e-10 0.017354661644411518 -0.055034306110503826 3.038406388304096e-06
4.297858786499998 3.5201008194361366e-08 3.56767492380515e-08 1.2049900978675041e-12 -3.828227973124857e-06 9.002455841878858e-06 2.674141432352588e-09 -0.009953316067982651 0.062045183731028394 3.628529274317477e-06
4.298420584249998 3.067405394117092e-08 3.7433182679096225e-08 3.0105349567639602e-12 -1.2135008797148262e-05 -2.6742448246168786e-07 3.804671578249056e-09 -0.015994258408880913 -0.036136779757555124 1.6082972686189964e-06
4.2989823819999975 2.4019533929946762e-08 3.670204332657297e-08 4.981892569058853e-12 -1.2064486002730995e-05 -3.3064493163806146e-06 3.2929688363565637e-09 0.004155477820583311 0.0022723646501057833 -1.5406129235589474e-06
4.299544179749997 1.74345437298774e-08 3.611201800862103e-08 6.276616897725795e-12 -1.1290308920091915e-05 1.033638509561648e-06 1.3754264564497214e-09 0.0006836745623399215 0.009088604298484607 -3.881378585738317e-06
4.300105977499997 1.0066586820918555e-08 3.657438285462226e-08 6.336339039127039e-12 -1.4724821585313339e-05 9.067291104450015e-07 -1.1437669279226679e-09 -0.007812709358916385 -0.0025545244890677332 -4.634860661823519e-06
4.300667775249996 3.362666819212134e-09 3.7462877044770026e-08 5.140233821969776e-12 -9.672232281289824e-06 2.108012204551627e-06 -3.1480912284364313e-09 0.013195188597398494 0.0033114860200201225 -3.3009064254881437e-06
4.301229572999996 1.3368251027388028e-09 3.803068402918558e-08 3.259202485512146e-12 2.2089045703242023e-06 1.2932831721861263e-07 -3.625820445771599e-09 0.023136732477685773 -0.005230443176336599 -2.377209075141166e-07
4.301791370749996 6.066018281225135e-09 3.7510773749339186e-08 1.577494963823081e-12 1.4657913231077259e-05 -2.024352270136745e-06 -2.435524742434355e-09 0.02191486128926666 -0.0034843285367442164 2.7078381800475924e-06
4.302353168499995 1.6808327449626776e-08 3.653808608463671e-08 8.213986221579645e-13 2.3764969898826117e-05 -1.573864468545947e-06 -2.9122441234479146e-10 0.014784485864753238 0.0018734174977378818 4.094108713295706e-06
4.302914966249995 3.0632514582927556e-08 3.588666482767128e-08 1.1155496443218242e-12 2.5801772744527054e-05 -7.332762098059202e-07 1.3741056739461318e-09 0.0008357648881585529 0.0014019545106148037 2.6818322822024937e-06
4.303476763999995 4.3847222295100806e-08 3.5629961545136766e-08 1.7675134992779634e-12 2.151038842351338e-05 -1.680766199713546e-07 1.0498726801913403e-09 -0.009757271384042672 0.00090708046601684 -1.3918764852625765e-06
4.304038561749994 5.350470238385694e-08 3.546253133078409e-08 1.619870649986259e-12 1.3038446840980468e-05 -3.8699597084389173e-07 -1.4773119513921186e-09 -0.01641075226938719 -0.0007138656746313875 -5.275016712075998e-06
4.304600359499994 5.731614020148457e-08 3.516640295727242e-08 -1.4099687433828385e-13 7.054071330312936e-07 -6.736554080863218e-07 -4.7727069520184704e-09 -0.02333832542006235 -0.0004593508323960458 -6.013499735040492e-06
4.305162157249994 5.32527314936201e-08 3.503614309510164e-08 -3.2605510112224543e-12 -1.5023886728101287e-05 1.4913247562501803e-07 -6.4297315448932516e-09 -0.029163097661014697 0.001945540758511403 -2.1835048038229714e-06
4.305723954999993 4.031847805849839e-08 3.550914295350786e-08 -6.274134168345341e-12 -3.104259030404851e-05 1.5191640275861117e-06 -4.477442037722985e-09 -0.02835084121945928 0.002561935028729091 4.88972037613152e-06
4.306285752749993 2.8708033365926358e-08 3.406516257500029e-08 1.9283047613398306e-05 -1.2243935759275701e-05 -6.1475230287770216e-06 0.06499188313657135 0.04891471687614552 -0.017698862542892806 144.60694944187495
4.306847550499993 2.177722732535188e-08 3.3431596714876916e-08 7.306735670448497e-05 -1.0956397868970424e-05 2.8278593563732747e-06 0.1275321123510911 -0.009363907398781488 0.024394941542546227 103.00027333768489
4.307409348249992 1.601286749042746e-08 3.8919537382146486e-08 0.00013923207923500962 -9.918987568922668e-06 1.6699819327371435e-05 0.11213529629069194 0.004649214778844264 0.02476637570417922 -60.00798424012034
4.307971145999992 1.3327963849093893e-08 4.0740352384398175e-08 0.0001951292264501383 -4.761380606900317e-08 -8.043273613301242e-06 0.08640931549292775 0.020801503037471112 -0.06124497599434285 -42.23831150123256
4.3085329437499915 1.424153848650383e-08 3.6080922212981424e-08 0.00023883363766362528 3.744011474644172e-06 -1.0349956986472489e-05 0.068832317260173 0.0032359905324061485 0.010178873467614613 -28.54924338813977
4.309094741499991 1.1700702502580346e-08 3.232932023343579e-08 0.0002681732783472281 -1.1812095660060112e-05 -3.0923241383018606e-06 0.03653153493708256 -0.035421336180901916 0.013603514801027266 -64.73193018123244
4.309656539249991 -9.754625773481675e-10 3.480066343166615e-08 0.0002813841606293349 -3.32296678324269e-05 1.1499407418346735e-05 0.009948878908031401 -0.03879876427659095 0.02906572417563963 -42.96342741509977
4.3102183369999905 -1.5448239403522728e-08 4.510602707717194e-08 0.00028235449564094995 -2.0249629615244935e-05 2.532832051869202e-05 -0.006904193499524437 0.038580276246798606 0.023502900758224265 -26.75722944055069
4.31078013474999 -1.437966823826029e-08 4.8086657135826947e-08 0.00027243605079058726 2.2848645101701115e-05 -1.1881506612679215e-05 -0.02806096069972187 0.08624859266303361 -0.08866759097086817 -40.38449989570011
4.31134193249999 1.1743200112692708e-08 3.875769220459321e-08 0.0002478816355081909 7.021022996711098e-05 -2.3479232135126032e-05 -0.058894563548645376 0.08381737868674212 -0.0036380416737679805 -58.508641707996546
4.311903730249989 4.95009943944419e-08 2.9714349564417373e-08 0.00020685621506636698 6.703485643912403e-05 -9.610168839286025e-06 -0.08740136517204898 -0.028019550806786947 0.03176817640599864 -48.800473502251755
4.312465527999989 7.701104004690646e-08 2.7584897599030358e-08 0.00015311489094844478 3.198690458166399e-05 2.359912777636957e-06 -0.10449820234068564 -0.07097680557110907 0.018691387629337794 -25.840344514879778
4.313027325749989 8.691894716659586e-08 3.076098133810682e-08 9.111657484585268e-05 2.6902357675560127e-06 9.15536978125555e-06 -0.11636488699322665 -0.047440887044579216 0.010447045001325843 -19.943287355217215
4.313589123499988 8.469323195266356e-08 3.523913524183129e-08 2.5455038847238383e-05 -1.13246310384208e-05 7.225548974735264e-06 -0.11793224852979144 -0.01932285703808851 -0.006905612566311035 1.4984424025084984
